promedio,promedio_establecimiento,desviacion,nivel_superior,nivel_minimo,nivel_satisfactorio,nivel_avanzado
307.0,7.1,60.0,20.0,33.0,28.0,20.0
337.0,5.7,48.0,0.0,32.0,53.0,15.0
339.0,0.0,67.0,6.0,13.0,44.0,38.0
321.0,0.0,61.0,6.0,25.0,31.0,38.0
297.0,0.0,50.0,13.0,53.0,33.0,0.0
271.0,0.0,30.0,67.0,33.0,0.0,0.0
356.0,0.0,62.0,9.0,9.0,46.0,36.0
328.9,5.02,72.9,0.0,0.0,0.0,4.0
328.9,5.02,72.9,0.0,0.0,0.0,4.0
350.0,0.0,63.0,18.0,9.0,36.0,36.0
270.0,3.1,50.0,41.0,34.0,21.0,5.0
265.0,2.3,57.0,53.0,41.0,4.0,2.0
328.0,3.6,58.0,0.0,39.0,55.0,7.0
286.0,2.9,46.0,19.0,71.0,10.0,0.0
277.0,2.3,58.0,29.0,45.0,27.0,0.0
286.0,3.2,52.0,23.0,50.0,21.0,7.0
321.0,3.2,49.0,10.0,35.0,35.0,21.0
325.0,0.0,68.0,26.0,21.0,37.0,16.0
301.0,6.6,57.0,21.0,54.0,25.0,0.0
326.0,4.3,65.0,7.0,28.0,48.0,17.0
315.0,0.0,66.0,13.0,42.0,24.0,21.0
308.0,6.7,59.0,11.0,50.0,36.0,4.0
444.0,18.3,66.0,0.0,0.0,17.0,83.0
369.0,12.8,46.0,0.0,17.0,17.0,67.0
327.1,5.49,71.8,0.0,0.0,1.0,2.0
328.9,5.02,72.9,0.0,0.0,0.0,3.0
331.0,0.0,67.0,14.0,24.0,32.0,30.0
360.0,10.799999999999999,70.0,19.0,9.0,34.0,39.0
356.0,4.3,49.0,0.0,48.0,38.0,14.0
328.0,9.9,70.0,12.0,36.0,27.0,25.0
292.0,4.3,48.0,10.0,62.0,24.0,5.0
345.0,0.0,83.0,11.0,30.0,8.0,51.0
271.0,2.2,45.0,31.0,48.0,18.0,3.0
266.0,4.9,64.0,30.0,45.0,24.0,0.0
267.0,2.1,50.0,62.0,31.0,2.0,5.0
257.0,3.7,49.0,51.0,44.0,4.0,1.0
292.0,2.3,47.0,23.0,44.0,22.0,10.0
282.0,2.1,50.0,18.0,56.0,20.0,6.0
272.0,23.8,79.0,33.0,50.0,17.0,0.0
357.0,13.3,44.0,0.0,17.0,83.0,0.0
326.3,4.28,71.5,0.0,1.0,2.0,1.0
325.4,3.11,71.5,1.0,1.0,0.0,1.0
327.2,4.04,72.2,0.0,2.0,0.0,1.0
327.1,5.49,71.8,0.0,0.0,2.0,2.0
401.0,0.0,41.0,0.0,0.0,9.0,91.0
378.0,0.0,46.0,0.0,12.0,38.0,50.0
434.0,0.0,49.0,0.0,0.0,12.0,88.0
380.0,0.0,35.0,0.0,5.0,27.0,68.0
315.0,4.7,60.0,18.0,36.0,26.0,20.0
296.0,4.4,66.0,22.0,61.0,13.0,5.0
307.0,4.0,60.0,6.0,53.0,34.0,6.0
290.0,6.0,77.0,31.0,39.0,22.0,8.0
302.0,3.3,55.0,16.0,45.0,30.0,10.0
268.0,4.5,75.0,65.00000000000001,24.0,5.0,6.0
284.0,0.0,56.0,25.0,50.0,25.0,0.0
315.0,0.0,68.0,0.0,50.0,38.0,13.0
432.0,0.0,62.0,0.0,7.0,13.0,80.0
398.0,0.0,52.0,0.0,7.0,33.0,60.0
351.0,20.9,58.0,0.0,38.0,25.0,38.0
391.0,0.0,45.0,0.0,0.0,85.0,15.0
333.0,14.6,40.0,0.0,25.0,38.0,38.0
351.0,0.0,58.0,0.0,54.0,39.0,8.0
322.0,23.5,72.0,25.0,8.0,42.0,25.0
243.0,15.1,46.0,82.00000000000001,18.0,0.0,0.0
259.0,17.0,51.0,46.0,46.0,9.0,0.0
286.0,18.5,57.0,42.0,17.0,33.0,8.0
334.0,0.0,56.0,3.0,28.0,31.0,38.0
347.0,0.0,62.0,10.0,33.0,33.0,24.0
351.0,0.0,59.0,0.0,29.0,38.0,33.0
347.0,0.0,49.0,6.0,16.0,44.0,34.0
303.0,7.0,57.0,15.0,42.0,27.0,15.0
322.0,8.0,64.0,12.0,35.0,27.0,27.0
310.0,6.8,57.0,16.0,54.0,30.0,0.0
338.0,6.7,56.0,3.0,27.0,60.0,11.0
311.0,5.2,54.0,25.0,45.0,15.0,15.0
326.0,5.6,58.0,5.000000000000002,35.0,45.0,15.0
262.0,2.9,55.0,64.0,25.0,9.0,1.0
296.0,3.4,59.0,21.0,66.0,9.0,4.0
286.0,2.9,56.0,20.0,55.0,20.0,6.0
281.0,3.9,42.0,25.0,53.0,18.0,5.0
320.0,2.9,50.0,4.0,47.0,43.0,6.0
281.0,4.7,52.0,34.0,36.0,24.0,6.0
317.0,0.0,50.0,8.0,42.0,42.0,8.0
337.0,0.0,60.0,17.0,33.0,25.0,25.0
348.0,0.0,61.0,5.000000000000002,14.0,43.0,38.0
331.0,0.0,35.0,0.0,38.0,48.0,14.0
268.0,15.0,63.0,38.0,35.0,28.0,0.0
235.0,12.0,50.0,62.0,38.0,0.0,0.0
318.0,2.6,68.0,30.0,30.0,24.0,17.0
374.0,3.1,60.0,2.0,16.0,25.0,58.0
382.0,3.1,60.0,0.0,8.0,28.0,64.0
327.0,2.3,60.0,11.0,31.0,42.0,16.0
411.0,10.999999999999998,64.0,0.0,13.0,20.0,67.0
374.0,10.999999999999998,71.0,6.0,24.0,12.0,59.0
404.0,10.0,57.0,0.0,7.0,20.0,73.0
376.0,12.3,80.0,0.0,18.0,18.0,65.0
277.0,3.5,65.0,38.0,48.0,12.0,2.0
284.0,0.0,78.0,23.0,50.0,15.0,12.0
252.0,0.0,56.0,69.0,19.0,12.0,0.0
350.0,5.9,59.0,7.0,23.0,30.0,40.0
315.0,5.9,67.0,12.0,38.0,43.0,7.0
356.0,7.200000000000001,74.0,7.0,20.0,33.0,40.0
309.0,9.7,83.0,33.0,37.0,22.0,7.0
338.0,0.0,59.0,5.000000000000002,24.0,43.0,29.0
320.0,0.0,62.0,28.0,28.0,32.0,12.0
344.0,0.0,65.0,4.0,28.0,48.0,20.0
303.0,0.0,49.0,10.0,43.0,38.0,10.0
337.0,7.700000000000001,66.0,7.0,30.0,48.0,15.0
395.0,0.0,23.0,0.0,0.0,35.0,65.0
401.0,0.0,61.0,7.0,0.0,7.0,85.99999999999999
382.0,0.0,63.0,9.0,9.0,13.0,70.0
394.0,0.0,43.0,0.0,0.0,24.0,76.0
308.0,3.0,54.0,17.0,37.0,30.0,17.0
300.0,4.9,84.0,55.0,17.0,10.0,17.0
312.0,3.0,63.0,9.0,53.0,31.0,7.0
286.0,3.1,66.0,33.0,50.0,12.0,5.0
297.0,4.0,65.0,21.0,41.0,22.0,17.0
305.0,4.7,61.0,10.0,57.0,19.0,14.0
328.0,15.4,69.0,18.0,27.0,27.0,27.0
373.0,12.6,57.0,0.0,18.0,36.0,46.0
252.0,0.0,37.0,43.0,57.0,0.0,0.0
261.0,0.0,60.0,43.0,43.0,14.0,0.0
340.0,1.9,63.0,8.0,23.0,35.0,34.0
370.0,2.1,56.0,1.0,13.0,66.0,21.0
345.0,1.1999999999999997,68.0,8.0,27.0,35.0,31.0
323.0,1.7,54.0,9.0,29.0,32.0,30.0
331.0,1.3999999999999997,75.0,27.0,26.0,26.0,21.0
352.0,2.6,68.0,5.000000000000002,45.0,37.0,13.0
341.0,7.6,86.0,11.0,46.0,27.0,16.0
342.0,8.9,67.0,17.0,32.0,21.0,30.0
365.0,8.8,66.0,6.0,19.0,36.0,38.0
339.0,11.6,69.0,12.0,16.0,28.0,44.0
378.0,11.9,71.0,4.0,16.0,20.0,60.0
355.0,4.9,56.0,5.000000000000002,11.0,73.0,11.0
462.0,4.1,56.0,0.0,1.0,4.0,94.0
390.0,0.0,47.0,0.0,2.0,48.0,50.0
416.0,3.9,47.0,0.0,1.0,4.0,94.0
417.0,0.0,52.0,0.0,2.0,23.0,75.0
323.0,5.6,65.0,18.0,14.0,59.0,9.0
317.0,9.5,41.0,0.0,63.0,38.0,0.0
264.0,12.2,53.0,38.0,63.0,0.0,0.0
332.0,3.8,43.0,14.0,27.0,50.0,9.0
364.0,9.0,48.0,0.0,10.0,48.0,43.0
313.0,9.1,48.0,19.0,14.0,43.0,24.0
357.0,0.0,65.0,0.0,27.0,60.0,13.0
382.0,0.0,55.0,0.0,0.0,27.0,73.0
390.0,0.0,42.0,0.0,0.0,27.0,73.0
315.0,0.0,48.0,29.0,43.0,14.0,14.0
353.0,0.0,54.0,0.0,14.0,57.0,29.0
344.0,0.0,68.0,13.0,40.0,33.0,13.0
327.1,5.49,71.8,0.0,0.0,1.0,2.0
328.9,5.02,72.9,0.0,0.0,0.0,5.0
327.1,5.49,71.8,0.0,0.0,2.0,1.0
327.1,5.49,71.8,1.0,0.0,1.0,3.0
308.0,1.7,49.0,14.0,43.0,30.0,14.0
301.0,2.0,47.0,11.0,52.0,33.0,4.0
288.0,1.9,56.0,52.0,27.0,13.0,7.0
294.0,2.0,54.0,18.0,39.0,29.0,14.0
325.2,2.98,71.8,3.0,0.0,1.0,0.0
325.4,3.11,71.5,1.0,1.0,1.0,1.0
386.0,0.0,83.0,8.0,8.0,17.0,67.0
415.0,0.0,86.0,0.0,8.0,25.0,67.0
327.2,4.04,72.2,0.0,1.0,0.0,1.0
325.4,3.11,71.5,1.0,1.0,0.0,0.0
325.2,2.98,71.8,2.0,0.0,0.0,0.0
327.1,5.49,71.8,0.0,0.0,1.0,1.0
327.1,5.49,71.8,0.0,0.0,2.0,1.0
327.1,5.49,71.8,0.0,0.0,3.0,0.0
327.2,4.04,72.2,0.0,1.0,0.0,1.0
327.2,4.04,72.2,0.0,1.0,0.0,1.0
385.0,0.0,56.0,0.0,0.0,33.0,67.0
350.0,0.0,62.0,0.0,17.0,50.0,33.0
325.4,3.11,71.5,0.0,2.0,1.0,0.0
326.3,4.28,71.5,0.0,1.0,1.0,1.0
347.0,0.0,46.0,0.0,17.0,50.0,33.0
348.0,0.0,31.0,0.0,17.0,33.0,50.0
327.5,2.79,71.3,0.0,4.0,0.0,0.0
308.0,0.0,67.0,12.0,41.0,35.0,12.0
345.0,4.4,44.0,0.0,21.0,42.0,36.0
327.2,4.04,72.2,0.0,3.0,1.0,0.0
308.0,5.0,51.0,12.0,36.0,30.0,21.0
299.0,0.0,44.0,41.0,29.0,29.0,0.0
270.0,10.4,51.0,37.0,42.0,21.0,0.0
227.0,8.7,39.0,71.0,29.0,0.0,0.0
240.0,11.099999999999998,50.0,57.0,33.0,10.0,0.0
305.0,0.0,64.0,29.0,29.0,14.0,29.0
239.0,13.6,66.0,68.0,21.0,11.0,0.0
313.0,0.0,58.0,29.0,14.0,29.0,29.0
281.0,18.9,82.0,38.0,25.0,13.0,25.0
291.0,11.7,69.0,27.0,46.0,18.0,9.0
309.0,13.6,59.0,25.0,38.0,13.0,25.0
283.0,9.1,54.0,46.0,36.0,9.0,9.0
359.0,3.3,58.0,0.0,21.0,62.0,18.0
324.0,3.0,66.0,7.0,46.0,27.0,20.0
364.0,3.7,66.0,9.0,32.0,35.0,24.0
327.0,2.7,56.0,8.0,29.0,43.0,21.0
319.0,3.7,69.0,33.0,27.0,20.0,20.0
322.0,2.7,55.0,7.0,35.0,38.0,21.0
327.2,4.04,72.2,0.0,0.0,0.0,1.0
325.4,4.51,71.1,0.0,0.0,1.0,0.0
